product_id,rating,reviews,Hour,minute,real_rating,real_reviews,Unnamed: 7
DB3541,02:08:00,1900-01-03 09:00:00,2.0,8.0,"2,8",81.0,
EE7346,03:00:00,1900-01-01 20:00:00,3.0,0.0,"3,0",44.0,
EG1866,04:08:00,1900-01-02 18:00:00,4.0,8.0,"4,8",66.0,
EE4895,03:02:00,1900-01-03 21:00:00,3.0,2.0,"3,2",93.0,
D96635,04:08:00,1900-01-01 03:00:00,4.0,8.0,"4,8",27.0,
FV6404,02:02:00,1900-01-02 09:00:00,2.0,2.0,"2,2",57.0,
CG6040,04:06:00,1900-01-01 23:00:00,4.0,6.0,"4,6",47.0,
EE6074,02:00:00,1900-01-03 07:00:00,2.0,0.0,"2,0",79.0,
CG4743,01:05:00,1900-01-03 17:00:00,1.0,5.0,"1,5",89.0,
EG2738,02:02:00,1900-01-03 14:00:00,2.0,2.0,"2,2",86.0,
F35493,02:06:00,1900-01-02 08:00:00,2.0,6.0,"2,6",56.0,
F35597,04:01:00,1900-01-03 17:00:00,4.0,1.0,"4,1",89.0,
F35495,02:05:00,1900-01-03 12:00:00,2.0,5.0,"2,5",84.0,
F35494,02:05:00,1900-01-01 23:00:00,2.0,5.0,"2,5",47.0,
DB1370,04:07:00,1900-01-02 14:00:00,4.0,7.0,"4,7",62.0,
F35498,03:08:00,10:00:00,3.0,8.0,"3,8",10.0,
DB1372,03:05:00,1900-01-03 07:00:00,3.0,5.0,"3,5",79.0,
F36991,00:00:00,1900-01-01 19:00:00,0.0,0.0,"0,0",43.0,
B96223,02:04:00,14:00:00,2.0,4.0,"2,4",14.0,
F35497,02:02:00,1900-01-03 11:00:00,2.0,2.0,"2,2",83.0,
F36501,00:00:00,1900-01-03 08:00:00,0.0,0.0,"0,0",80.0,
EE6821,00:00:00,10:00:00,0.0,0.0,"0,0",10.0,
EE7745,04:03:00,1900-01-03 23:00:00,4.0,3.0,"4,3",95.0,
EE6135,01:00:00,05:00:00,1.0,0.0,"1,0",5.0,
AQ0334,02:05:00,1900-01-01 05:00:00,2.0,5.0,"2,5",29.0,
B96218,03:03:00,1900-01-01 09:00:00,3.0,3.0,"3,3",33.0,
CG5537,04:00:00,1900-01-01 08:00:00,4.0,0.0,"4,0",32.0,
AQ0538,03:01:00,1900-01-03 02:00:00,3.0,1.0,"3,1",74.0,
EE7777,04:05:00,1900-01-03 10:00:00,4.0,5.0,"4,5",82.0,
EF5885,04:07:00,1900-01-02 16:00:00,4.0,7.0,"4,7",64.0,
EE8378,00:00:00,1900-01-01 17:00:00,0.0,0.0,"0,0",41.0,
EF5870,03:02:00,1900-01-01 19:00:00,3.0,2.0,"3,2",43.0,
CG5580,01:05:00,1900-01-02 05:00:00,1.0,5.0,"1,5",53.0,
BB7566,05:00:00,1900-01-03 05:00:00,5.0,0.0,"5,0",77.0,
AQ0054,02:04:00,1900-01-02 19:00:00,2.0,4.0,"2,4",67.0,
B75665,04:01:00,1900-01-03 08:00:00,4.0,1.0,"4,1",80.0,
EG1727,None,None,0.0,0.0,,0.0,
AQ0539,02:06:00,20:00:00,2.0,6.0,"2,6",20.0,
EG2646,04:07:00,1900-01-04 01:00:00,4.0,7.0,"4,7",97.0,
EH0181,04:04:00,1900-01-02 21:00:00,4.0,4.0,"4,4",69.0,
EF5902,04:07:00,1900-01-01 22:00:00,4.0,7.0,"4,7",46.0,
FU6910,00:00:00,1900-01-01 08:00:00,0.0,0.0,"0,0",32.0,
AC7104,03:06:00,1900-01-02 19:00:00,3.0,6.0,"3,6",67.0,
EF9625,02:08:00,1900-01-01 08:00:00,2.0,8.0,"2,8",32.0,
D97946,05:00:00,17:00:00,5.0,0.0,"5,0",17.0,
B75667,03:06:00,1900-01-01 13:00:00,3.0,6.0,"3,6",37.0,
BD7080,02:07:00,1900-01-03 07:00:00,2.0,7.0,"2,7",79.0,
CL9914,02:00:00,1900-01-02 23:00:00,2.0,0.0,"2,0",71.0,
BB6602,02:06:00,1900-01-02 18:00:00,2.0,6.0,"2,6",66.0,
EF5435,04:05:00,1900-01-03 04:00:00,4.0,5.0,"4,5",76.0,
BC1050,04:08:00,1900-01-02 10:00:00,4.0,8.0,"4,8",58.0,
EF5507,03:03:00,05:00:00,3.0,3.0,"3,3",5.0,
D97319,03:07:00,1900-01-01 05:00:00,3.0,7.0,"3,7",29.0,
EF5985,02:06:00,1900-01-02 13:00:00,2.0,6.0,"2,6",61.0,
EF5441,01:05:00,1900-01-03 12:00:00,1.0,5.0,"1,5",84.0,
F35769,04:04:00,1900-01-02 09:00:00,4.0,4.0,"4,4",57.0,
EG8776,02:00:00,1900-01-01 03:00:00,2.0,0.0,"2,0",27.0,
D97429,02:00:00,06:00:00,2.0,0.0,"2,0",6.0,
EF0820,02:09:00,17:00:00,2.0,9.0,"2,9",17.0,
EF4027,03:01:00,1900-01-02 21:00:00,3.0,1.0,"3,1",69.0,
CG6732,01:00:00,1900-01-02 08:00:00,1.0,0.0,"1,0",56.0,
EH2180,04:00:00,1900-01-02 06:00:00,4.0,0.0,"4,0",54.0,
EF6050,03:00:00,15:00:00,3.0,0.0,"3,0",15.0,
EF6048,04:09:00,1900-01-01 16:00:00,4.0,9.0,"4,9",40.0,
EE7290,03:09:00,1900-01-03 16:00:00,3.0,9.0,"3,9",88.0,
EE7449,01:00:00,1900-01-02 04:00:00,1.0,0.0,"1,0",52.0,
EE7968,03:01:00,1900-01-02 08:00:00,3.0,1.0,"3,1",56.0,
F36481,02:00:00,1900-01-02 20:00:00,2.0,0.0,"2,0",68.0,
EG1900,05:00:00,1900-01-02 07:00:00,5.0,0.0,"5,0",55.0,
EF6049,02:05:00,1900-01-01 10:00:00,2.0,5.0,"2,5",34.0,
EF7141,03:03:00,1900-01-01 07:00:00,3.0,3.0,"3,3",31.0,
EF7140,01:00:00,1900-01-03 13:00:00,1.0,0.0,"1,0",85.0,
CQ1091,02:04:00,1900-01-02 13:00:00,2.0,4.0,"2,4",61.0,
EF7134,02:04:00,1900-01-01 21:00:00,2.0,4.0,"2,4",45.0,
EH1097,02:06:00,1900-01-03 01:00:00,2.0,6.0,"2,6",73.0,
FV4656,03:07:00,1900-01-01 09:00:00,3.0,7.0,"3,7",33.0,
G26947,04:08:00,1900-01-01 02:00:00,4.0,8.0,"4,8",26.0,
F34060,02:05:00,11:00:00,2.0,5.0,"2,5",11.0,
G26944,03:08:00,1900-01-04 01:00:00,3.0,8.0,"3,8",97.0,
EG5185,03:09:00,1900-01-03 22:00:00,3.0,9.0,"3,9",94.0,
EG5188,02:07:00,1900-01-01 20:00:00,2.0,7.0,"2,7",44.0,
FV3029,05:00:00,1900-01-03 18:00:00,5.0,0.0,"5,0",90.0,
FV4658,02:07:00,1900-01-01 22:00:00,2.0,7.0,"2,7",46.0,
CM4831,03:04:00,22:00:00,3.0,4.0,"3,4",22.0,
EF6270,03:00:00,1900-01-03 09:00:00,3.0,0.0,"3,0",81.0,
CM4705,01:05:00,1900-01-04 00:00:00,1.0,5.0,"1,5",96.0,
FV3031,03:09:00,06:00:00,3.0,9.0,"3,9",6.0,
FV5358,02:07:00,1900-01-01 00:00:00,2.0,7.0,"2,7",24.0,
DB0594,02:09:00,13:00:00,2.0,9.0,"2,9",13.0,
DA8839,None,None,0.0,0.0,,0.0,
G27461,04:03:00,1900-01-03 00:00:00,4.0,3.0,"4,3",72.0,
CM4708,04:09:00,15:00:00,4.0,9.0,"4,9",15.0,
DA9868,05:00:00,1900-01-01 09:00:00,5.0,0.0,"5,0",33.0,
EE9540,03:05:00,1900-01-03 23:00:00,3.0,5.0,"3,5",95.0,
DB3483,03:04:00,09:00:00,3.0,4.0,"3,4",9.0,
EE3912,03:09:00,21:00:00,3.0,9.0,"3,9",21.0,
CJ0183,04:03:00,1900-01-03 16:00:00,4.0,3.0,"4,3",88.0,
AQ0534,03:02:00,1900-01-02 04:00:00,3.0,2.0,"3,2",52.0,
CK9502,03:08:00,1900-01-02 04:00:00,3.0,8.0,"3,8",52.0,
BC1041,03:09:00,21:00:00,3.0,9.0,"3,9",21.0,
CM0065,04:01:00,1900-01-01 14:00:00,4.0,1.0,"4,1",38.0,
EG3013,03:05:00,12:00:00,3.0,5.0,"3,5",12.0,
EE4966,05:00:00,1900-01-02 22:00:00,5.0,0.0,"5,0",70.0,
B75806,03:03:00,1900-01-04 00:00:00,3.0,3.0,"3,3",96.0,
CK9434,04:09:00,1900-01-03 11:00:00,4.0,9.0,"4,9",83.0,
EH0833,04:04:00,1900-01-03 00:00:00,4.0,4.0,"4,4",72.0,
G27637,03:05:00,1900-01-01 03:00:00,3.0,5.0,"3,5",27.0,
CL7579,02:07:00,1900-01-03 15:00:00,2.0,7.0,"2,7",87.0,
CK9631,04:02:00,1900-01-01 20:00:00,4.0,2.0,"4,2",44.0,
EE6091,04:00:00,1900-01-03 08:00:00,4.0,0.0,"4,0",80.0,
CL9945,04:01:00,1900-01-01 09:00:00,4.0,1.0,"4,1",33.0,
FV4189,02:02:00,1900-01-01 13:00:00,2.0,2.0,"2,2",37.0,
F34477,03:01:00,14:00:00,3.0,1.0,"3,1",14.0,
F34683,02:05:00,1900-01-01 03:00:00,2.0,5.0,"2,5",27.0,
CP8827,04:03:00,18:00:00,4.0,3.0,"4,3",18.0,
F36998,02:07:00,1900-01-03 12:00:00,2.0,7.0,"2,7",84.0,
F36457,01:05:00,01:00:00,1.0,5.0,"1,5",1.0,
EE8008,04:04:00,1900-01-02 03:00:00,4.0,4.0,"4,4",51.0,
EE5511,03:09:00,1900-01-03 06:00:00,3.0,9.0,"3,9",78.0,
EE5602,02:04:00,1900-01-01 22:00:00,2.0,4.0,"2,4",46.0,
EE6329,02:08:00,1900-01-01 20:00:00,2.0,8.0,"2,8",44.0,
EE5506,04:07:00,1900-01-01 13:00:00,4.0,7.0,"4,7",37.0,
F36471,03:07:00,1900-01-01 00:00:00,3.0,7.0,"3,7",24.0,
EF6551,04:08:00,14:00:00,4.0,8.0,"4,8",14.0,
EE6325,03:08:00,1900-01-03 04:00:00,3.0,8.0,"3,8",76.0,
EE5678,04:05:00,05:00:00,4.0,5.0,"4,5",5.0,
EE4967,01:05:00,1900-01-03 13:00:00,1.0,5.0,"1,5",85.0,
EF8907,04:04:00,1900-01-03 20:00:00,4.0,4.0,"4,4",92.0,
EE8688,03:09:00,1900-01-01 06:00:00,3.0,9.0,"3,9",30.0,
EE8972,04:03:00,1900-01-01 12:00:00,4.0,3.0,"4,3",36.0,
EE7239,02:08:00,1900-01-02 15:00:00,2.0,8.0,"2,8",63.0,
G26935,01:05:00,1900-01-02 01:00:00,1.0,5.0,"1,5",49.0,
EE5394,03:00:00,1900-01-02 10:00:00,3.0,0.0,"3,0",58.0,
EH0033,04:06:00,1900-01-01 17:00:00,4.0,6.0,"4,6",41.0,
B75573,01:00:00,1900-01-02 02:00:00,1.0,0.0,"1,0",50.0,
EE4883,03:04:00,1900-01-01 21:00:00,3.0,4.0,"3,4",45.0,
DA8964,02:06:00,02:00:00,2.0,6.0,"2,6",2.0,
CJ8060,03:02:00,1900-01-01 16:00:00,3.0,2.0,"3,2",40.0,
B75782,02:07:00,1900-01-01 02:00:00,2.0,7.0,"2,7",26.0,
G27401,04:09:00,1900-01-03 15:00:00,4.0,9.0,"4,9",87.0,
B75780,04:02:00,1900-01-03 15:00:00,4.0,2.0,"4,2",87.0,
S80807,04:02:00,1900-01-01 19:00:00,4.0,2.0,"4,2",43.0,
EE4791,None,None,0.0,0.0,,0.0,
S32279,04:09:00,1900-01-02 17:00:00,4.0,9.0,"4,9",65.0,
AC7556,02:06:00,1900-01-04 01:00:00,2.0,6.0,"2,6",97.0,
B22785,02:09:00,1900-01-03 19:00:00,2.0,9.0,"2,9",91.0,
F35130,02:00:00,1900-01-04 02:00:00,2.0,0.0,"2,0",98.0,
B43742,03:00:00,1900-01-01 04:00:00,3.0,0.0,"3,0",28.0,
CK9814,01:00:00,1900-01-03 23:00:00,1.0,0.0,"1,0",95.0,
CK9571,03:03:00,1900-01-04 01:00:00,3.0,3.0,"3,3",97.0,
F34844,03:01:00,1900-01-02 11:00:00,3.0,1.0,"3,1",59.0,
F35284,04:05:00,1900-01-02 01:00:00,4.0,5.0,"4,5",49.0,
CQ1149,03:07:00,1900-01-03 08:00:00,3.0,7.0,"3,7",80.0,
F34739,03:01:00,07:00:00,3.0,1.0,"3,1",7.0,
CK9866,04:05:00,04:00:00,4.0,5.0,"4,5",4.0,
EE5654,03:01:00,1900-01-02 02:00:00,3.0,1.0,"3,1",50.0,
FV3013,03:09:00,10:00:00,3.0,9.0,"3,9",10.0,
F35282,04:06:00,1900-01-03 08:00:00,4.0,6.0,"4,6",80.0,
EF9624,03:05:00,18:00:00,3.0,5.0,"3,5",18.0,
CK9865,02:08:00,05:00:00,2.0,8.0,"2,8",5.0,
F34073,04:02:00,04:00:00,4.0,2.0,"4,2",4.0,
D96551,04:05:00,1900-01-01 03:00:00,4.0,5.0,"4,5",27.0,
CK9784,01:05:00,19:00:00,1.0,5.0,"1,5",19.0,
F36512,03:04:00,1900-01-01 12:00:00,3.0,4.0,"3,4",36.0,
F35283,02:05:00,10:00:00,2.0,5.0,"2,5",10.0,
EG3096,04:01:00,02:00:00,4.0,1.0,"4,1",2.0,
EG3115,03:06:00,1900-01-01 16:00:00,3.0,6.0,"3,6",40.0,
EF5550,02:04:00,18:00:00,2.0,4.0,"2,4",18.0,
EF9623,03:01:00,1900-01-02 14:00:00,3.0,1.0,"3,1",62.0,
CJ3410,03:05:00,1900-01-01 00:00:00,3.0,5.0,"3,5",24.0,
CQ1061,03:05:00,1900-01-02 19:00:00,3.0,5.0,"3,5",67.0,
BB4014,04:07:00,1900-01-04 00:00:00,4.0,7.0,"4,7",96.0,
AQ6095,02:02:00,1900-01-02 01:00:00,2.0,2.0,"2,2",49.0,
EF7135,01:00:00,1900-01-04 03:00:00,1.0,0.0,"1,0",99.0,
B44500,03:01:00,1900-01-02 12:00:00,3.0,1.0,"3,1",60.0,
EF1629,02:08:00,1900-01-02 12:00:00,2.0,8.0,"2,8",60.0,
B43600,03:03:00,1900-01-02 22:00:00,3.0,3.0,"3,3",70.0,
EG8735,02:07:00,1900-01-02 11:00:00,2.0,7.0,"2,7",59.0,
G28713,03:02:00,02:00:00,3.0,2.0,"3,2",2.0,
EF3538,02:05:00,1900-01-02 09:00:00,2.0,5.0,"2,5",57.0,
CJ9005,01:00:00,07:00:00,1.0,0.0,"1,0",7.0,
AH2156,02:07:00,00:00:00,2.0,7.0,"2,7",0.0,
FV6447,04:04:00,1900-01-03 13:00:00,4.0,4.0,"4,4",85.0,
CM7767,03:06:00,1900-01-02 07:00:00,3.0,6.0,"3,6",55.0,
DB0646,02:00:00,06:00:00,2.0,0.0,"2,0",6.0,
CG6367,04:04:00,1900-01-03 06:00:00,4.0,4.0,"4,4",78.0,
CM7741,03:05:00,1900-01-01 23:00:00,3.0,5.0,"3,5",47.0,
CJ9006,04:07:00,21:00:00,4.0,7.0,"4,7",21.0,
AC7943,03:06:00,1900-01-03 06:00:00,3.0,6.0,"3,6",78.0,
CG6364,04:04:00,1900-01-02 02:00:00,4.0,4.0,"4,4",50.0,
BC0534,02:04:00,1900-01-04 02:00:00,2.0,4.0,"2,4",98.0,
CK1081,02:09:00,1900-01-03 17:00:00,2.0,9.0,"2,9",89.0,
F37022,03:04:00,1900-01-01 05:00:00,3.0,4.0,"3,4",29.0,
EE3812,02:04:00,1900-01-01 16:00:00,2.0,4.0,"2,4",40.0,
G26834,02:08:00,1900-01-02 23:00:00,2.0,8.0,"2,8",71.0,
B75879,None,None,0.0,0.0,,0.0,
FV6794,04:01:00,1900-01-03 09:00:00,4.0,1.0,"4,1",81.0,
G26790,03:01:00,1900-01-02 17:00:00,3.0,1.0,"3,1",65.0,
EH1524,04:07:00,23:00:00,4.0,7.0,"4,7",23.0,
G26548,02:02:00,1900-01-03 09:00:00,2.0,2.0,"2,2",81.0,
B42122,03:06:00,1900-01-01 09:00:00,3.0,6.0,"3,6",33.0,
F99913,02:04:00,1900-01-03 04:00:00,2.0,4.0,"2,4",76.0,
EG1073,03:08:00,1900-01-03 04:00:00,3.0,8.0,"3,8",76.0,
EG7893,04:01:00,1900-01-01 05:00:00,4.0,1.0,"4,1",29.0,
G28915,03:04:00,05:00:00,3.0,4.0,"3,4",5.0,
BB3484,05:00:00,1900-01-01 22:00:00,5.0,0.0,"5,0",46.0,
EG1069,03:03:00,1900-01-01 00:00:00,3.0,3.0,"3,3",24.0,
EG2015,02:00:00,1900-01-02 18:00:00,2.0,0.0,"2,0",66.0,
FW3138,03:00:00,1900-01-02 04:00:00,3.0,0.0,"3,0",52.0,
EF2212,05:00:00,1900-01-01 23:00:00,5.0,0.0,"5,0",47.0,
EG1071,03:05:00,1900-01-03 17:00:00,3.0,5.0,"3,5",89.0,
EG2045,03:01:00,1900-01-01 09:00:00,3.0,1.0,"3,1",33.0,
EE4036,01:00:00,09:00:00,1.0,0.0,"1,0",9.0,
FW5423,02:04:00,1900-01-01 02:00:00,2.0,4.0,"2,4",26.0,
EG1287,02:07:00,14:00:00,2.0,7.0,"2,7",14.0,
EG2663,01:00:00,1900-01-04 00:00:00,1.0,0.0,"1,0",96.0,
EG2017,02:09:00,1900-01-03 09:00:00,2.0,9.0,"2,9",81.0,
EG0719,04:05:00,1900-01-01 14:00:00,4.0,5.0,"4,5",38.0,
EH1208,02:07:00,1900-01-03 01:00:00,2.0,7.0,"2,7",73.0,
EG4901,04:09:00,19:00:00,4.0,9.0,"4,9",19.0,
EE4264,04:00:00,06:00:00,4.0,0.0,"4,0",6.0,
EG1096,03:06:00,22:00:00,3.0,6.0,"3,6",22.0,
EG1011,03:03:00,1900-01-03 15:00:00,3.0,3.0,"3,3",87.0,
EG2052,04:04:00,1900-01-01 14:00:00,4.0,4.0,"4,4",38.0,
EG0720,04:05:00,1900-01-02 21:00:00,4.0,5.0,"4,5",69.0,
EF2696,04:00:00,21:00:00,4.0,0.0,"4,0",21.0,
EG0715,03:09:00,17:00:00,3.0,9.0,"3,9",17.0,
EE4614,05:00:00,1900-01-01 11:00:00,5.0,0.0,"5,0",35.0,
EH1333,04:03:00,1900-01-02 09:00:00,4.0,3.0,"4,3",57.0,
EF0524,04:04:00,1900-01-04 02:00:00,4.0,4.0,"4,4",98.0,
EH1847,03:03:00,1900-01-01 11:00:00,3.0,3.0,"3,3",35.0,
G27491,03:04:00,1900-01-01 01:00:00,3.0,4.0,"3,4",25.0,
EF0708,03:05:00,1900-01-01 20:00:00,3.0,5.0,"3,5",44.0,
EE4005,04:08:00,14:00:00,4.0,8.0,"4,8",14.0,
EG0761,02:08:00,1900-01-04 02:00:00,2.0,8.0,"2,8",98.0,
EF2774,03:09:00,17:00:00,3.0,9.0,"3,9",17.0,
EE5147,04:00:00,20:00:00,4.0,0.0,"4,0",20.0,
EF1565,04:04:00,1900-01-01 06:00:00,4.0,4.0,"4,4",30.0,
F35285,04:03:00,1900-01-03 21:00:00,4.0,3.0,"4,3",93.0,
G27482,02:05:00,1900-01-03 06:00:00,2.0,5.0,"2,5",78.0,
BC1031,01:05:00,1900-01-01 03:00:00,1.0,5.0,"1,5",27.0,
F35539,04:06:00,19:00:00,4.0,6.0,"4,6",19.0,
CK9816,01:00:00,1900-01-01 07:00:00,1.0,0.0,"1,0",31.0,
B96338,02:02:00,1900-01-01 19:00:00,2.0,2.0,"2,2",43.0,
CM7531,04:08:00,1900-01-02 07:00:00,4.0,8.0,"4,8",55.0,
EG1369,03:09:00,22:00:00,3.0,9.0,"3,9",22.0,
EG1837,02:02:00,1900-01-04 00:00:00,2.0,2.0,"2,2",96.0,
FV6106,02:02:00,1900-01-02 05:00:00,2.0,2.0,"2,2",53.0,
FU8929,None,None,0.0,0.0,,0.0,
FV4526,03:09:00,1900-01-02 11:00:00,3.0,9.0,"3,9",59.0,
EG3729,04:08:00,1900-01-04 01:00:00,4.0,8.0,"4,8",97.0,
FU8941,04:07:00,1900-01-01 23:00:00,4.0,7.0,"4,7",47.0,
FU8932,03:05:00,1900-01-01 13:00:00,3.0,5.0,"3,5",37.0,
CM6080,04:02:00,09:00:00,4.0,2.0,"4,2",9.0,
CM6051,04:09:00,09:00:00,4.0,9.0,"4,9",9.0,
CM6052,02:00:00,20:00:00,2.0,0.0,"2,0",20.0,
CM6081,02:09:00,1900-01-02 14:00:00,2.0,9.0,"2,9",62.0,
CM6068,03:09:00,1900-01-03 05:00:00,3.0,9.0,"3,9",77.0,
FV4418,03:06:00,04:00:00,3.0,6.0,"3,6",4.0,
CM6069,03:08:00,1900-01-02 15:00:00,3.0,8.0,"3,8",63.0,
CM6073,04:08:00,1900-01-03 20:00:00,4.0,8.0,"4,8",92.0,
FV4525,03:04:00,10:00:00,3.0,4.0,"3,4",10.0,
CM6044,02:06:00,1900-01-02 13:00:00,2.0,6.0,"2,6",61.0,
FV2875,04:05:00,00:00:00,4.0,5.0,"4,5",0.0,
FW2152,01:00:00,1900-01-03 06:00:00,1.0,0.0,"1,0",78.0,
FV2874,03:08:00,1900-01-02 06:00:00,3.0,8.0,"3,8",54.0,
CJ8072,04:05:00,1900-01-04 00:00:00,4.0,5.0,"4,5",96.0,
CJ8088,04:09:00,1900-01-03 17:00:00,4.0,9.0,"4,9",89.0,
CK9657,03:03:00,1900-01-02 00:00:00,3.0,3.0,"3,3",48.0,
AC7043,02:04:00,1900-01-02 01:00:00,2.0,4.0,"2,4",49.0,
FW9783,04:06:00,1900-01-03 16:00:00,4.0,6.0,"4,6",88.0,
F35607,04:03:00,1900-01-02 20:00:00,4.0,3.0,"4,3",68.0,
CJ8111,02:06:00,1900-01-02 18:00:00,2.0,6.0,"2,6",66.0,
CL7446,01:05:00,1900-01-03 12:00:00,1.0,5.0,"1,5",84.0,
G26990,02:05:00,1900-01-02 17:00:00,2.0,5.0,"2,5",65.0,
CJ0194,04:06:00,13:00:00,4.0,6.0,"4,6",13.0,
EH0021,02:05:00,1900-01-01 20:00:00,2.0,5.0,"2,5",44.0,
B44861,02:08:00,1900-01-02 13:00:00,2.0,8.0,"2,8",61.0,
EE7610,03:04:00,1900-01-02 09:00:00,3.0,4.0,"3,4",57.0,
BD7439,00:00:00,11:00:00,0.0,0.0,"0,0",11.0,
F34604,03:04:00,1900-01-02 21:00:00,3.0,4.0,"3,4",69.0,
CJ8107,03:01:00,1900-01-01 21:00:00,3.0,1.0,"3,1",45.0,
B37550,02:08:00,13:00:00,2.0,8.0,"2,8",13.0,
CJ8069,02:06:00,1900-01-03 19:00:00,2.0,6.0,"2,6",91.0,
CJ7992,01:05:00,1900-01-02 03:00:00,1.0,5.0,"1,5",51.0,
CJ7987,03:05:00,1900-01-03 02:00:00,3.0,5.0,"3,5",74.0,
F36162,04:04:00,1900-01-01 09:00:00,4.0,4.0,"4,4",33.0,
G26776,04:07:00,09:00:00,4.0,7.0,"4,7",9.0,
CG6537,04:06:00,1900-01-01 09:00:00,4.0,6.0,"4,6",33.0,
BB9420,03:00:00,07:00:00,3.0,0.0,"3,0",7.0,
CK9660,04:00:00,1900-01-03 16:00:00,4.0,0.0,"4,0",88.0,
CJ8109,01:05:00,1900-01-02 03:00:00,1.0,5.0,"1,5",51.0,
CJ0044,03:03:00,1900-01-02 20:00:00,3.0,3.0,"3,3",68.0,
CJ8116,02:00:00,1900-01-03 15:00:00,2.0,0.0,"2,0",87.0,
CK9445,02:08:00,1900-01-01 12:00:00,2.0,8.0,"2,8",36.0,
EF0148,03:07:00,1900-01-01 21:00:00,3.0,7.0,"3,7",45.0,
CG7123,03:00:00,1900-01-04 00:00:00,3.0,0.0,"3,0",96.0,
EE5677,02:02:00,10:00:00,2.0,2.0,"2,2",10.0,
EE5819,01:00:00,1900-01-03 13:00:00,1.0,0.0,"1,0",85.0,
EE5834,01:05:00,1900-01-03 00:00:00,1.0,5.0,"1,5",72.0,
EE5361,03:05:00,1900-01-03 18:00:00,3.0,5.0,"3,5",90.0,
EE5415,None,None,0.0,0.0,,0.0,
EE4924,04:02:00,1900-01-03 10:00:00,4.0,2.0,"4,2",82.0,
CJ0180,04:09:00,1900-01-01 08:00:00,4.0,9.0,"4,9",32.0,
F36645,03:09:00,1900-01-03 12:00:00,3.0,9.0,"3,9",84.0,
AQ0907,03:07:00,1900-01-03 06:00:00,3.0,7.0,"3,7",78.0,
CM4930,03:08:00,1900-01-03 20:00:00,3.0,8.0,"3,8",92.0,
CM4547,04:03:00,02:00:00,4.0,3.0,"4,3",2.0,
EE6377,03:08:00,1900-01-01 00:00:00,3.0,8.0,"3,8",24.0,
DB0271,04:09:00,1900-01-02 16:00:00,4.0,9.0,"4,9",64.0,
G27402,02:08:00,20:00:00,2.0,8.0,"2,8",20.0,
EE7843,03:09:00,1900-01-02 04:00:00,3.0,9.0,"3,9",52.0,
EG6864,03:08:00,1900-01-01 13:00:00,3.0,8.0,"3,8",37.0,
EH0173,02:09:00,1900-01-01 07:00:00,2.0,9.0,"2,9",31.0,
EH2181,02:08:00,1900-01-02 15:00:00,2.0,8.0,"2,8",63.0,
FV4529,02:02:00,1900-01-02 08:00:00,2.0,2.0,"2,2",56.0,
CM4863,01:00:00,1900-01-02 07:00:00,1.0,0.0,"1,0",55.0,
EE6894,04:02:00,1900-01-01 07:00:00,4.0,2.0,"4,2",31.0,
B41823,03:07:00,1900-01-02 13:00:00,3.0,7.0,"3,7",61.0,
CI1871,02:02:00,1900-01-03 08:00:00,2.0,2.0,"2,2",80.0,
B43829,03:01:00,17:00:00,3.0,1.0,"3,1",17.0,
F35514,02:02:00,1900-01-03 07:00:00,2.0,2.0,"2,2",79.0,
B44820,01:05:00,1900-01-03 16:00:00,1.0,5.0,"1,5",88.0,
B44736,04:02:00,1900-01-03 09:00:00,4.0,2.0,"4,2",81.0,
CM4864,04:09:00,07:00:00,4.0,9.0,"4,9",7.0,
F34498,02:07:00,1900-01-02 15:00:00,2.0,7.0,"2,7",63.0,
EE6011,01:00:00,1900-01-02 12:00:00,1.0,0.0,"1,0",60.0,
CK9656,02:08:00,1900-01-03 06:00:00,2.0,8.0,"2,8",78.0,
CL7360,04:05:00,1900-01-01 04:00:00,4.0,5.0,"4,5",28.0,
CK9546,02:08:00,1900-01-04 02:00:00,2.0,8.0,"2,8",98.0,
S75104,04:09:00,1900-01-02 22:00:00,4.0,9.0,"4,9",70.0,
CK9507,03:05:00,1900-01-03 23:00:00,3.0,5.0,"3,5",95.0,
F35598,02:00:00,1900-01-02 07:00:00,2.0,0.0,"2,0",55.0,
CL0207,03:04:00,1900-01-02 09:00:00,3.0,4.0,"3,4",57.0,
CI9700,01:00:00,02:00:00,1.0,0.0,"1,0",2.0,
CI1704,04:07:00,1900-01-02 23:00:00,4.0,7.0,"4,7",71.0,
EE5730,03:06:00,1900-01-02 05:00:00,3.0,6.0,"3,6",53.0,
EE6029,02:09:00,1900-01-04 01:00:00,2.0,9.0,"2,9",97.0,
CQ2406,04:02:00,1900-01-04 00:00:00,4.0,2.0,"4,2",96.0,
EF6552,01:00:00,06:00:00,1.0,0.0,"1,0",6.0,
F36717,03:01:00,1900-01-02 22:00:00,3.0,1.0,"3,1",70.0,
CL7284,00:00:00,1900-01-01 23:00:00,0.0,0.0,"0,0",47.0,
F36424,04:09:00,18:00:00,4.0,9.0,"4,9",18.0,
BD7497,04:06:00,16:00:00,4.0,6.0,"4,6",16.0,
EE7901,03:00:00,16:00:00,3.0,0.0,"3,0",16.0,
EE7905,04:03:00,1900-01-02 04:00:00,4.0,3.0,"4,3",52.0,
EE7907,03:01:00,18:00:00,3.0,1.0,"3,1",18.0,
EE7690,02:05:00,12:00:00,2.0,5.0,"2,5",12.0,
EE7696,03:04:00,16:00:00,3.0,4.0,"3,4",16.0,
