product_id,listing_price,sale_price,discount,revenue,modified_listing_price,modified_sale_price,modified_discount,modified_revenue
EE7968,40.0,40.0,0.0,4031.0,40.0,40.0,0.0,4031.0
F36481,56.0,34.0,0.4,4111.0,56.0,34.0,0.4,4111.0
EG1900,30.0,30.0,0.0,2969.0,30.0,30.0,0.0,2969.0
EF6049,66.0,66.0,0.0,4039.0,66.0,66.0,0.0,4039.0
EF7141,76.0,76.0,0.0,4240.0,76.0,76.0,0.0,4240.0
EF7140,76.0,76.0,0.0,11626.0,76.0,76.0,0.0,11626.0
CQ1091,70.0,35.0,0.5,3842.0,70.0,35.0,0.5,3842.0
EF7134,76.0,76.0,0.0,6155.0,76.0,76.0,0.0,6155.0
EH1097,46.0,46.0,0.0,6043.0,46.0,46.0,0.0,6043.0
FV4656,76.0,76.0,0.0,4514.0,76.0,76.0,0.0,4514.0
G26947,110.0,66.0,0.4,3088.0,110.0,66.0,0.4,3088.0
F34060,110.0,66.0,0.4,1307.0,110.0,66.0,0.4,1307.0
G26944,110.0,66.0,0.4,11522.0,110.0,66.0,0.4,11522.0
EG5185,200.0,200.0,0.0,33838.0,200.0,200.0,0.0,33838.0
EG5188,200.0,200.0,0.0,15839.0,200.0,200.0,0.0,15839.0
FV3029,80.0,80.0,0.0,12958.0,80.0,80.0,0.0,12958.0
FV4658,76.0,76.0,0.0,6292.0,76.0,76.0,0.0,6292.0
CM4831,53.0,53.0,0.0,2098.0,53.0,53.0,0.0,2098.0
EF6270,90.0,90.0,0.0,13121.0,90.0,90.0,0.0,13121.0
CM4705,50.0,50.0,0.0,8638.0,50.0,50.0,0.0,8638.0
FV3031,80.0,80.0,0.0,864.0,80.0,80.0,0.0,864.0
FV5358,76.0,76.0,0.0,3283.0,76.0,76.0,0.0,3283.0
DB0594,60.0,30.0,0.5,702.0,60.0,30.0,0.5,702.0
DA8839,None,None,,None,,,,
G27461,120.0,60.0,0.5,7775.0,120.0,60.0,0.5,7775.0
CM4708,50.0,50.0,0.0,1350.0,50.0,50.0,0.0,1350.0
DA9868,50.0,25.0,0.5,1484.0,50.0,25.0,0.5,1484.0
EE9540,70.0,42.0,0.4,7180.0,70.0,42.0,0.4,7180.0
DB3483,80.0,40.0,0.5,648.0,80.0,40.0,0.5,648.0
EE3912,180.0,90.0,0.5,3402.0,180.0,90.0,0.5,3402.0
CJ0183,60.0,30.0,0.5,4750.0,60.0,30.0,0.5,4750.0
AQ0534,90.0,45.0,0.5,4211.0,90.0,45.0,0.5,4211.0
CK9502,46.0,23.0,0.5,2152.0,46.0,23.0,0.5,2152.0
BC1041,80.0,40.0,0.5,1512.0,80.0,40.0,0.5,1512.0
CM0065,15.0,9.0,0.4,615.0,15.0,9.0,0.4,615.0
EG3013,76.0,76.0,0.0,1641.0,76.0,76.0,0.0,1641.0
EE4966,76.0,46.0,0.4,5744.0,76.0,46.0,0.4,5744.0
B75806,80.0,80.0,0.0,13822.0,80.0,80.0,0.0,13822.0
CK9434,43.0,21.0,0.5,3211.0,43.0,21.0,0.5,3211.0
EH0833,70.0,70.0,0.0,9071.0,70.0,70.0,0.0,9071.0
G27637,80.0,80.0,0.0,3888.0,80.0,80.0,0.0,3888.0
CL7579,46.0,23.0,0.5,3600.0,46.0,23.0,0.5,3600.0
CK9631,36.0,18.0,0.5,1425.0,36.0,18.0,0.5,1425.0
EE6091,60.0,36.0,0.4,5183.0,60.0,36.0,0.4,5183.0
CL9945,28.0,17.0,0.4,997.0,28.0,17.0,0.4,997.0
FV4189,80.0,80.0,0.0,5327.0,80.0,80.0,0.0,5327.0
F34477,56.0,28.0,0.5,705.0,56.0,28.0,0.5,705.0
F34683,66.0,33.0,0.5,1603.0,66.0,33.0,0.5,1603.0
CP8827,53.0,26.0,0.5,858.0,53.0,26.0,0.5,858.0
F36998,56.0,28.0,0.5,4232.0,56.0,28.0,0.5,4232.0
F36457,60.0,30.0,0.5,54.0,60.0,30.0,0.5,54.0
EE8008,80.0,48.0,0.4,4405.0,80.0,48.0,0.4,4405.0
EE5511,80.0,48.0,0.4,6738.0,80.0,48.0,0.4,6738.0
EE5602,60.0,36.0,0.4,2980.0,60.0,36.0,0.4,2980.0
EE6329,80.0,48.0,0.4,3801.0,80.0,48.0,0.4,3801.0
EE5506,120.0,72.0,0.4,4795.0,120.0,72.0,0.4,4795.0
F36471,46.0,23.0,0.5,993.0,46.0,23.0,0.5,993.0
EF6551,76.0,53.0,0.3,1340.0,76.0,53.0,0.3,1340.0
EE6325,80.0,48.0,0.4,6565.0,80.0,48.0,0.4,6565.0
EE5678,90.0,54.0,0.4,486.0,90.0,54.0,0.4,486.0
EE4967,76.0,46.0,0.4,6975.0,76.0,46.0,0.4,6975.0
EF8907,130.0,78.0,0.4,12915.0,130.0,78.0,0.4,12915.0
EE8688,220.0,110.0,0.5,5939.0,220.0,110.0,0.5,5939.0
EE8972,66.0,40.0,0.4,2565.0,66.0,40.0,0.4,2565.0
EE7239,80.0,48.0,0.4,5442.0,80.0,48.0,0.4,5442.0
G26935,130.0,78.0,0.4,6879.0,130.0,78.0,0.4,6879.0
EE5394,80.0,48.0,0.4,5010.0,80.0,48.0,0.4,5010.0
EH0033,36.0,36.0,0.0,2656.0,36.0,36.0,0.0,2656.0
B75573,53.0,26.0,0.5,2384.0,53.0,26.0,0.5,2384.0
EE4883,130.0,78.0,0.4,6317.0,130.0,78.0,0.4,6317.0
DA8964,110.0,55.0,0.5,198.0,110.0,55.0,0.5,198.0
CJ8060,60.0,30.0,0.5,2159.0,60.0,30.0,0.5,2159.0
B75782,80.0,40.0,0.5,1872.0,80.0,40.0,0.5,1872.0
G27401,110.0,66.0,0.4,10334.0,110.0,66.0,0.4,10334.0
B75780,80.0,40.0,0.5,6262.0,80.0,40.0,0.5,6262.0
S80807,80.0,32.0,0.6,2477.0,80.0,32.0,0.6,2477.0
EE4791,None,None,,None,,,,
S32279,76.0,76.0,0.0,8891.0,76.0,76.0,0.0,8891.0
AC7556,130.0,65.0,0.5,11347.0,130.0,65.0,0.5,11347.0
B22785,70.0,35.0,0.5,5731.0,70.0,35.0,0.5,5731.0
F35130,50.0,25.0,0.5,4408.0,50.0,25.0,0.5,4408.0
B43742,56.0,34.0,0.4,1693.0,56.0,34.0,0.4,1693.0
CK9814,25.0,12.0,0.5,2136.0,25.0,12.0,0.5,2136.0
CK9571,38.0,19.0,0.5,3316.0,38.0,19.0,0.5,3316.0
F34844,56.0,28.0,0.5,2973.0,56.0,28.0,0.5,2973.0
F35284,160.0,112.0,0.3,9878.0,160.0,112.0,0.3,9878.0
CQ1149,80.0,40.0,0.5,5759.0,80.0,40.0,0.5,5759.0
F34739,50.0,25.0,0.5,315.0,50.0,25.0,0.5,315.0
CK9866,55.0,27.0,0.5,198.0,55.0,27.0,0.5,198.0
EE5654,110.0,66.0,0.4,5939.0,110.0,66.0,0.4,5939.0
FV3013,120.0,120.0,0.0,2160.0,120.0,120.0,0.0,2160.0
F35282,160.0,112.0,0.3,16127.0,160.0,112.0,0.3,16127.0
EF9624,280.0,280.0,0.0,9072.0,280.0,280.0,0.0,9072.0
CK9865,55.0,27.0,0.5,247.0,55.0,27.0,0.5,247.0
F34073,170.0,119.0,0.3,857.0,170.0,119.0,0.3,857.0
D96551,90.0,45.0,0.5,2187.0,90.0,45.0,0.5,2187.0
CK9784,60.0,30.0,0.5,1026.0,60.0,30.0,0.5,1026.0
F36512,56.0,28.0,0.5,1814.0,56.0,28.0,0.5,1814.0
F35283,160.0,112.0,0.3,2016.0,160.0,112.0,0.3,2016.0
EG3096,170.0,170.0,0.0,612.0,170.0,170.0,0.0,612.0
EG3115,76.0,76.0,0.0,5471.0,76.0,76.0,0.0,5471.0
EF5550,80.0,80.0,0.0,2592.0,80.0,80.0,0.0,2592.0
EF9623,280.0,280.0,0.0,31247.0,280.0,280.0,0.0,31247.0
CJ3410,46.0,23.0,0.5,993.0,46.0,23.0,0.5,993.0
CQ1061,70.0,35.0,0.5,4220.0,70.0,35.0,0.5,4220.0
BB4014,110.0,44.0,0.6,7603.0,110.0,44.0,0.6,7603.0
AQ6095,110.0,44.0,0.6,3881.0,110.0,44.0,0.6,3881.0
EF7135,76.0,76.0,0.0,13541.0,76.0,76.0,0.0,13541.0
B44500,100.0,40.0,0.6,4320.0,100.0,40.0,0.6,4320.0
EF1629,150.0,150.0,0.0,16199.0,150.0,150.0,0.0,16199.0
B43600,33.0,16.0,0.5,2078.0,33.0,16.0,0.5,2078.0
EG8735,120.0,120.0,0.0,12743.0,120.0,120.0,0.0,12743.0
G28713,18.0,18.0,0.0,65.0,18.0,18.0,0.0,65.0
EF3538,66.0,40.0,0.4,4062.0,66.0,40.0,0.4,4062.0
CJ9005,28.0,14.0,0.5,176.0,28.0,14.0,0.5,176.0
AH2156,70.0,35.0,0.5,0.0,70.0,35.0,0.5,0.0
FV6447,110.0,110.0,0.0,16828.0,110.0,110.0,0.0,16828.0
CM7767,90.0,45.0,0.5,4454.0,90.0,45.0,0.5,4454.0
DB0646,40.0,24.0,0.4,259.0,40.0,24.0,0.4,259.0
CG6367,60.0,30.0,0.5,4211.0,60.0,30.0,0.5,4211.0
CM7741,80.0,40.0,0.5,3383.0,80.0,40.0,0.5,3383.0
CJ9006,28.0,14.0,0.5,529.0,28.0,14.0,0.5,529.0
AC7943,50.0,30.0,0.4,4211.0,50.0,30.0,0.4,4211.0
CG6364,60.0,30.0,0.5,2699.0,60.0,30.0,0.5,2699.0
BC0534,56.0,34.0,0.4,5925.0,56.0,34.0,0.4,5925.0
CK1081,25.0,12.0,0.5,2001.0,25.0,12.0,0.5,2001.0
F37022,70.0,35.0,0.5,1826.0,70.0,35.0,0.5,1826.0
EE3812,60.0,36.0,0.4,2591.0,60.0,36.0,0.4,2591.0
G26834,90.0,54.0,0.4,6900.0,90.0,54.0,0.4,6900.0
B75879,None,None,,None,,,,
FV6794,240.0,240.0,0.0,34991.0,240.0,240.0,0.0,34991.0
G26790,130.0,78.0,0.4,9125.0,130.0,78.0,0.4,9125.0
EH1524,100.0,70.0,0.3,2898.0,100.0,70.0,0.3,2898.0
G26548,80.0,48.0,0.4,6997.0,80.0,48.0,0.4,6997.0
B42122,30.0,18.0,0.4,1069.0,30.0,18.0,0.4,1069.0
F99913,80.0,48.0,0.4,6565.0,80.0,48.0,0.4,6565.0
EG1073,180.0,180.0,0.0,24623.0,180.0,180.0,0.0,24623.0
EG7893,130.0,130.0,0.0,6785.0,130.0,130.0,0.0,6785.0
G28915,46.0,23.0,0.5,207.0,46.0,23.0,0.5,207.0
BB3484,110.0,44.0,0.6,3643.0,110.0,44.0,0.6,3643.0
EG1069,180.0,180.0,0.0,7776.0,180.0,180.0,0.0,7776.0
EG2015,60.0,42.0,0.3,4988.0,60.0,42.0,0.3,4988.0
FW3138,100.0,100.0,0.0,9359.0,100.0,100.0,0.0,9359.0
EF2212,180.0,180.0,0.0,15227.0,180.0,180.0,0.0,15227.0
EG1071,180.0,180.0,0.0,28834.0,180.0,180.0,0.0,28834.0
EG2045,110.0,110.0,0.0,6533.0,110.0,110.0,0.0,6533.0
EE4036,80.0,80.0,0.0,1296.0,80.0,80.0,0.0,1296.0
FW5423,100.0,100.0,0.0,4680.0,100.0,100.0,0.0,4680.0
EG1287,80.0,80.0,0.0,2016.0,80.0,80.0,0.0,2016.0
EG2663,50.0,50.0,0.0,8638.0,50.0,50.0,0.0,8638.0
EG2017,60.0,60.0,0.0,8747.0,60.0,60.0,0.0,8747.0
EG0719,170.0,170.0,0.0,11627.0,170.0,170.0,0.0,11627.0
EH1208,170.0,170.0,0.0,22337.0,170.0,170.0,0.0,22337.0
EG4901,240.0,240.0,0.0,8208.0,240.0,240.0,0.0,8208.0
EE4264,120.0,120.0,0.0,1296.0,120.0,120.0,0.0,1296.0
EG1096,100.0,100.0,0.0,3960.0,100.0,100.0,0.0,3960.0
EG1011,150.0,150.0,0.0,23488.0,150.0,150.0,0.0,23488.0
EG2052,110.0,110.0,0.0,7523.0,110.0,110.0,0.0,7523.0
EG0720,170.0,170.0,0.0,21113.0,170.0,170.0,0.0,21113.0
EF2696,150.0,150.0,0.0,5670.0,150.0,150.0,0.0,5670.0
EG0715,180.0,180.0,0.0,5508.0,180.0,180.0,0.0,5508.0
EE4614,76.0,76.0,0.0,4787.0,76.0,76.0,0.0,4787.0
EH1333,80.0,80.0,0.0,8207.0,80.0,80.0,0.0,8207.0
EF0524,90.0,90.0,0.0,15874.0,90.0,90.0,0.0,15874.0
EH1847,180.0,180.0,0.0,11339.0,180.0,180.0,0.0,11339.0
G27491,180.0,126.0,0.3,5670.0,180.0,126.0,0.3,5670.0
EF0708,130.0,130.0,0.0,10295.0,130.0,130.0,0.0,10295.0
EE4005,150.0,150.0,0.0,3780.0,150.0,150.0,0.0,3780.0
EG0761,170.0,170.0,0.0,29986.0,170.0,170.0,0.0,29986.0
EF2774,70.0,70.0,0.0,2142.0,70.0,70.0,0.0,2142.0
EE5147,130.0,130.0,0.0,4680.0,130.0,130.0,0.0,4680.0
EF1565,230.0,230.0,0.0,12419.0,230.0,230.0,0.0,12419.0
F35285,160.0,112.0,0.3,18747.0,160.0,112.0,0.3,18747.0
G27482,170.0,119.0,0.3,16706.0,170.0,119.0,0.3,16706.0
BC1031,70.0,35.0,0.5,1701.0,70.0,35.0,0.5,1701.0
F35539,18.0,18.0,0.0,615.0,18.0,18.0,0.0,615.0
CK9816,25.0,12.0,0.5,697.0,25.0,12.0,0.5,697.0
B96338,80.0,40.0,0.5,3095.0,80.0,40.0,0.5,3095.0
CM7531,60.0,60.0,0.0,5939.0,60.0,60.0,0.0,5939.0
EG1369,190.0,190.0,0.0,7524.0,190.0,190.0,0.0,7524.0
EG1837,150.0,150.0,0.0,25918.0,150.0,150.0,0.0,25918.0
FV6106,280.0,280.0,0.0,26711.0,280.0,280.0,0.0,26711.0
FU8929,None,None,,None,,,,
FV4526,90.0,90.0,0.0,9557.0,90.0,90.0,0.0,9557.0
EG3729,130.0,130.0,0.0,22696.0,130.0,130.0,0.0,22696.0
FU8941,160.0,160.0,0.0,13535.0,160.0,160.0,0.0,13535.0
FU8932,120.0,120.0,0.0,7991.0,120.0,120.0,0.0,7991.0
CM6080,13.0,13.0,0.0,210.0,13.0,13.0,0.0,210.0
CM6051,13.0,13.0,0.0,210.0,13.0,13.0,0.0,210.0
CM6052,13.0,13.0,0.0,468.0,13.0,13.0,0.0,468.0
CM6081,13.0,13.0,0.0,1450.0,13.0,13.0,0.0,1450.0
CM6068,15.0,15.0,0.0,2078.0,15.0,15.0,0.0,2078.0
FV4418,100.0,100.0,0.0,720.0,100.0,100.0,0.0,720.0
CM6069,15.0,15.0,0.0,1700.0,15.0,15.0,0.0,1700.0
CM6073,15.0,15.0,0.0,2482.0,15.0,15.0,0.0,2482.0
FV4525,110.0,110.0,0.0,1980.0,110.0,110.0,0.0,1980.0
CM6044,13.0,13.0,0.0,1426.0,13.0,13.0,0.0,1426.0
FV2875,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0.0
FW2152,130.0,130.0,0.0,18251.0,130.0,130.0,0.0,18251.0
FV2874,80.0,80.0,0.0,7775.0,80.0,80.0,0.0,7775.0
CJ8072,56.0,28.0,0.5,4837.0,56.0,28.0,0.5,4837.0
CJ8088,50.0,25.0,0.5,4003.0,50.0,25.0,0.5,4003.0
CK9657,43.0,21.0,0.5,1857.0,43.0,21.0,0.5,1857.0
AC7043,100.0,50.0,0.5,4409.0,100.0,50.0,0.5,4409.0
FW9783,130.0,130.0,0.0,20590.0,130.0,130.0,0.0,20590.0
F35607,150.0,90.0,0.4,11015.0,150.0,90.0,0.4,11015.0
CJ8111,43.0,21.0,0.5,2553.0,43.0,21.0,0.5,2553.0
CL7446,43.0,21.0,0.5,3249.0,43.0,21.0,0.5,3249.0
G26990,150.0,105.0,0.3,12284.0,150.0,105.0,0.3,12284.0
CJ0194,60.0,30.0,0.5,702.0,60.0,30.0,0.5,702.0
EH0021,40.0,28.0,0.3,2217.0,40.0,28.0,0.3,2217.0
B44861,56.0,28.0,0.5,3073.0,56.0,28.0,0.5,3073.0
EE7610,56.0,34.0,0.4,3446.0,56.0,34.0,0.4,3446.0
BD7439,80.0,40.0,0.5,792.0,80.0,40.0,0.5,792.0
F34604,40.0,20.0,0.5,2483.0,40.0,20.0,0.5,2483.0
CJ8107,46.0,23.0,0.5,1862.0,46.0,23.0,0.5,1862.0
B37550,150.0,75.0,0.5,1755.0,150.0,75.0,0.5,1755.0
CJ8069,56.0,28.0,0.5,4585.0,56.0,28.0,0.5,4585.0
CJ7992,46.0,23.0,0.5,2110.0,46.0,23.0,0.5,2110.0
CJ7987,56.0,28.0,0.5,3728.0,56.0,28.0,0.5,3728.0
F36162,53.0,26.0,0.5,1574.0,53.0,26.0,0.5,1574.0
G26776,160.0,80.0,0.5,1296.0,160.0,80.0,0.5,1296.0
CG6537,80.0,40.0,0.5,2375.0,80.0,40.0,0.5,2375.0
BB9420,230.0,115.0,0.5,1449.0,230.0,115.0,0.5,1449.0
CK9660,56.0,28.0,0.5,4434.0,56.0,28.0,0.5,4434.0
CJ8109,46.0,23.0,0.5,2110.0,46.0,23.0,0.5,2110.0
CJ0044,50.0,20.0,0.6,2448.0,50.0,20.0,0.6,2448.0
CJ8116,46.0,18.0,0.6,2881.0,46.0,18.0,0.6,2881.0
CK9445,46.0,23.0,0.5,1490.0,46.0,23.0,0.5,1490.0
EF0148,60.0,36.0,0.4,2915.0,60.0,36.0,0.4,2915.0
CG7123,80.0,40.0,0.5,6910.0,80.0,40.0,0.5,6910.0
EE5677,90.0,54.0,0.4,972.0,90.0,54.0,0.4,972.0
EE5819,80.0,48.0,0.4,7342.0,80.0,48.0,0.4,7342.0
EE5834,66.0,40.0,0.4,5131.0,66.0,40.0,0.4,5131.0
EE5361,80.0,48.0,0.4,7774.0,80.0,48.0,0.4,7774.0
EE5415,None,None,,None,,,,
EE4924,120.0,72.0,0.4,10626.0,120.0,72.0,0.4,10626.0
CJ0180,56.0,28.0,0.5,1612.0,56.0,28.0,0.5,1612.0
F36645,60.0,30.0,0.5,4534.0,60.0,30.0,0.5,4534.0
AQ0907,190.0,95.0,0.5,13337.0,190.0,95.0,0.5,13337.0
CM4930,60.0,60.0,0.0,9934.0,60.0,60.0,0.0,9934.0
CM4547,25.0,17.0,0.3,63.0,25.0,17.0,0.3,63.0
EE6377,120.0,72.0,0.4,3110.0,120.0,72.0,0.4,3110.0
DB0271,50.0,25.0,0.5,2879.0,50.0,25.0,0.5,2879.0
G27402,120.0,72.0,0.4,2592.0,120.0,72.0,0.4,2592.0
EE7843,40.0,24.0,0.4,2245.0,40.0,24.0,0.4,2245.0
EG6864,140.0,140.0,0.0,9323.0,140.0,140.0,0.0,9323.0
EH0173,80.0,80.0,0.0,4463.0,80.0,80.0,0.0,4463.0
EH2181,130.0,130.0,0.0,14741.0,130.0,130.0,0.0,14741.0
FV4529,110.0,110.0,0.0,11087.0,110.0,110.0,0.0,11087.0
CM4863,50.0,50.0,0.0,4949.0,50.0,50.0,0.0,4949.0
EE6894,60.0,36.0,0.4,2008.0,60.0,36.0,0.4,2008.0
B41823,100.0,50.0,0.5,5489.0,100.0,50.0,0.5,5489.0
CI1871,60.0,24.0,0.6,3456.0,60.0,24.0,0.6,3456.0
B43829,50.0,25.0,0.5,765.0,50.0,25.0,0.5,765.0
F35514,230.0,138.0,0.4,19622.0,230.0,138.0,0.4,19622.0
B44820,70.0,35.0,0.5,5542.0,70.0,35.0,0.5,5542.0
B44736,60.0,30.0,0.5,4373.0,60.0,30.0,0.5,4373.0
CM4864,50.0,50.0,0.0,630.0,50.0,50.0,0.0,630.0
F34498,60.0,30.0,0.5,3401.0,60.0,30.0,0.5,3401.0
EE6011,150.0,90.0,0.4,9719.0,150.0,90.0,0.4,9719.0
CK9656,43.0,21.0,0.5,3017.0,43.0,21.0,0.5,3017.0
CL7360,33.0,16.0,0.5,831.0,33.0,16.0,0.5,831.0
CK9546,40.0,20.0,0.5,3526.0,40.0,20.0,0.5,3526.0
S75104,76.0,53.0,0.3,6702.0,76.0,53.0,0.3,6702.0
CK9507,46.0,23.0,0.5,3931.0,46.0,23.0,0.5,3931.0
F35598,46.0,28.0,0.4,2731.0,46.0,28.0,0.4,2731.0
CL0207,15.0,7.0,0.5,768.0,15.0,7.0,0.5,768.0
CI9700,56.0,22.0,0.6,81.0,56.0,22.0,0.6,81.0
CI1704,46.0,18.0,0.6,2352.0,46.0,18.0,0.6,2352.0
EE5730,80.0,48.0,0.4,4578.0,80.0,48.0,0.4,4578.0
EE6029,76.0,46.0,0.4,7960.0,76.0,46.0,0.4,7960.0
CQ2406,80.0,80.0,0.0,13822.0,80.0,80.0,0.0,13822.0
EF6552,76.0,76.0,0.0,821.0,76.0,76.0,0.0,821.0
F36717,56.0,56.0,0.0,7055.0,56.0,56.0,0.0,7055.0
CL7284,43.0,21.0,0.5,1818.0,43.0,21.0,0.5,1818.0
F36424,60.0,60.0,0.0,1944.0,60.0,60.0,0.0,1944.0
BD7497,80.0,40.0,0.5,1152.0,80.0,40.0,0.5,1152.0
EE7901,46.0,46.0,0.0,1325.0,46.0,46.0,0.0,1325.0
EE7905,46.0,46.0,0.0,4305.0,46.0,46.0,0.0,4305.0
EE7907,46.0,46.0,0.0,1490.0,46.0,46.0,0.0,1490.0
EE7690,50.0,50.0,0.0,1080.0,50.0,50.0,0.0,1080.0
EE7696,50.0,50.0,0.0,1440.0,50.0,50.0,0.0,1440.0
EE7382,66.0,40.0,0.4,4133.0,66.0,40.0,0.4,4133.0
EE7693,50.0,50.0,0.0,7379.0,50.0,50.0,0.0,7379.0
EE7422,50.0,30.0,0.4,216.0,50.0,30.0,0.4,216.0
EE7900,46.0,46.0,0.0,6623.0,46.0,46.0,0.0,6623.0
EE6151,110.0,66.0,0.4,356.0,110.0,66.0,0.4,356.0
EE5520,None,None,,None,,,,
EE5399,80.0,48.0,0.4,86.0,80.0,48.0,0.4,86.0
EE8153,60.0,36.0,0.4,3369.0,60.0,36.0,0.4,3369.0
EE6110,76.0,46.0,0.4,1231.0,76.0,46.0,0.4,1231.0
EE7881,66.0,66.0,0.0,5108.0,66.0,66.0,0.0,5108.0
EE6077,76.0,46.0,0.4,3118.0,76.0,46.0,0.4,3118.0
EE7360,60.0,36.0,0.4,842.0,60.0,36.0,0.4,842.0
EE7880,66.0,66.0,0.0,7602.0,66.0,66.0,0.0,7602.0
CM5956,30.0,30.0,0.0,4912.0,30.0,30.0,0.0,4912.0
EE9648,80.0,48.0,0.4,777.0,80.0,48.0,0.4,777.0
FV3020,80.0,80.0,0.0,1296.0,80.0,80.0,0.0,1296.0
CM5971,28.0,28.0,0.0,554.0,28.0,28.0,0.0,554.0
CM5963,28.0,28.0,0.0,2066.0,28.0,28.0,0.0,2066.0
CM5978,28.0,28.0,0.0,4635.0,28.0,28.0,0.0,4635.0
CM5962,28.0,28.0,0.0,202.0,28.0,28.0,0.0,202.0
CM5975,30.0,30.0,0.0,2375.0,30.0,30.0,0.0,2375.0
CM5961,28.0,28.0,0.0,1411.0,28.0,28.0,0.0,1411.0
CM5974,30.0,30.0,0.0,2375.0,30.0,30.0,0.0,2375.0
CM5990,30.0,30.0,0.0,1026.0,30.0,30.0,0.0,1026.0
CM5979,28.0,28.0,0.0,907.0,28.0,28.0,0.0,907.0
AQ0863,80.0,80.0,0.0,2448.0,80.0,80.0,0.0,2448.0
CJ8104,50.0,25.0,0.5,2294.0,50.0,25.0,0.5,2294.0
CM5965,28.0,28.0,0.0,3930.0,28.0,28.0,0.0,3930.0
CL7519,53.0,32.0,0.4,4692.0,53.0,32.0,0.4,4692.0
EE5108,130.0,78.0,0.4,6036.0,130.0,78.0,0.4,6036.0
CL9930,36.0,22.0,0.4,427.0,36.0,22.0,0.4,427.0
EF0815,80.0,80.0,0.0,8639.0,80.0,80.0,0.0,8639.0
CL9935,28.0,17.0,0.4,2146.0,28.0,17.0,0.4,2146.0
CM4795,40.0,32.0,0.2,2361.0,40.0,32.0,0.2,2361.0
F35061,80.0,40.0,0.5,864.0,80.0,40.0,0.5,864.0
CM4978,25.0,25.0,0.0,3149.0,25.0,25.0,0.0,3149.0
EG1686,150.0,150.0,0.0,22139.0,150.0,150.0,0.0,22139.0
FV2838,120.0,120.0,0.0,17711.0,120.0,120.0,0.0,17711.0
EF4344,120.0,120.0,0.0,9287.0,120.0,120.0,0.0,9287.0
EH0188,110.0,110.0,0.0,2574.0,110.0,110.0,0.0,2574.0
EE6037,76.0,46.0,0.4,1313.0,76.0,46.0,0.4,1313.0
CM0039,15.0,9.0,0.4,939.0,15.0,9.0,0.4,939.0
G27636,80.0,80.0,0.0,576.0,80.0,80.0,0.0,576.0
F34392,46.0,28.0,0.4,2582.0,46.0,28.0,0.4,2582.0
EG1728,200.0,200.0,0.0,9720.0,200.0,200.0,0.0,9720.0
DB1758,70.0,35.0,0.5,252.0,70.0,35.0,0.5,252.0
CI1822,48.0,24.0,0.5,2159.0,48.0,24.0,0.5,2159.0
CI9830,60.0,24.0,0.6,1339.0,60.0,24.0,0.6,1339.0
DB1459,56.0,28.0,0.5,1159.0,56.0,28.0,0.5,1159.0
EG5947,130.0,65.0,0.5,3626.0,130.0,65.0,0.5,3626.0
B44809,80.0,40.0,0.5,6478.0,80.0,40.0,0.5,6478.0
CG4044,50.0,25.0,0.5,3599.0,50.0,25.0,0.5,3599.0
CI9931,56.0,28.0,0.5,4686.0,56.0,28.0,0.5,4686.0
F35025,20.0,10.0,0.5,54.0,20.0,10.0,0.5,54.0
B96344,80.0,40.0,0.5,3887.0,80.0,40.0,0.5,3887.0
CL7543,56.0,28.0,0.5,2620.0,56.0,28.0,0.5,2620.0
F35560,80.0,40.0,0.5,7126.0,80.0,40.0,0.5,7126.0
CL7399,56.0,28.0,0.5,2116.0,56.0,28.0,0.5,2116.0
CL7303,None,None,,None,,,,
CL7509,50.0,25.0,0.5,3509.0,50.0,25.0,0.5,3509.0
EF3500,220.0,110.0,0.5,1980.0,220.0,110.0,0.5,1980.0
EE8024,60.0,30.0,0.5,162.0,60.0,30.0,0.5,162.0
EE3655,160.0,80.0,0.5,5039.0,160.0,80.0,0.5,5039.0
EE8447,56.0,28.0,0.5,4736.0,56.0,28.0,0.5,4736.0
CL7426,46.0,23.0,0.5,1366.0,46.0,23.0,0.5,1366.0
EF9182,76.0,46.0,0.4,5088.0,76.0,46.0,0.4,5088.0
EE6317,76.0,46.0,0.4,4678.0,76.0,46.0,0.4,4678.0
EF3836,200.0,200.0,0.0,18359.0,200.0,200.0,0.0,18359.0
FW5351,110.0,110.0,0.0,10493.0,110.0,110.0,0.0,10493.0
DB0958,80.0,40.0,0.5,648.0,80.0,40.0,0.5,648.0
CI9939,46.0,23.0,0.5,1200.0,46.0,23.0,0.5,1200.0
BD7577,80.0,40.0,0.5,576.0,80.0,40.0,0.5,576.0
BB7828,80.0,40.0,0.5,2016.0,80.0,40.0,0.5,2016.0
DB3530,70.0,35.0,0.5,5731.0,70.0,35.0,0.5,5731.0
F34864,60.0,30.0,0.5,3941.0,60.0,30.0,0.5,3941.0
CJ8087,50.0,25.0,0.5,45.0,50.0,25.0,0.5,45.0
F34568,46.0,23.0,0.5,1159.0,46.0,23.0,0.5,1159.0
B41812,100.0,50.0,0.5,5669.0,100.0,50.0,0.5,5669.0
CL7310,36.0,18.0,0.5,680.0,36.0,18.0,0.5,680.0
CL7397,56.0,28.0,0.5,4282.0,56.0,28.0,0.5,4282.0
CL7624,46.0,28.0,0.4,348.0,46.0,28.0,0.4,348.0
CL7573,56.0,28.0,0.5,3577.0,56.0,28.0,0.5,3577.0
BB7716,66.0,33.0,0.5,4572.0,66.0,33.0,0.5,4572.0
